"ts","sessionid","level","iteminsession","city","zip","state","useragent","lon","lat","userid","lastname","firstname","gender","registration","success","month","day","hour"
2023-11-28 01:07:09.000,81473,paid,32,Charlotte,,NC,Mozilla/5.0 (Windows NT 6.1; rv:31.0) Gecko/20100101 Firefox/31.0,-80.968144,35.275252,81474,Morton,Harper,F,1622944576000,true,,,1
2023-11-28 01:07:30.000,185280,free,1,Clarkston,,MI,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-83.428904,42.717697,54587,Kennedy,Saran,F,1543255200000,true,,,1
2023-11-28 01:07:50.000,153507,paid,28,El Paso,,TX,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-106.542594,31.892468,36542,Johnson,Wilberth,M,1543255200000,true,,,1
2023-11-28 01:09:10.000,201468,paid,6,Garland,,TX,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-96.576325,32.857617,24529,Caldwell,Carter,M,1543255200000,true,,,1
2023-11-28 01:09:19.000,186652,paid,2,Beaverton,,OR,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-122.859822,45.517015,13395,Raymond,Carlos,M,1543255200000,true,,,1
2023-11-28 01:09:53.000,236436,paid,2,San Antonio,,TX,Mozilla/5.0 (X11; Linux x86_64; rv:31.0) Gecko/20100101 Firefox/31.0,-98.406811,29.585862,62756,Buchanan,Chloe,F,1543255200000,true,,,1
2023-11-28 01:10:05.000,238888,free,6,Rio Rico,,AZ,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:31.0) Gecko/20100101 Firefox/31.0,-111.038096,31.490441,,,,,,false,,,1
2023-11-28 01:13:05.000,221898,free,5,Solana Beach,,CA,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-117.26058,32.997248,65258,Cardenas,Jesus,M,1554110904000,true,,,1
2023-11-28 01:13:11.000,197308,paid,1,Springfield,,MO,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-93.309929,37.119534,46014,Smith,Andre,M,1636616440000,true,,,1
2023-11-28 01:13:12.000,197931,free,1,Jacksonville,,FL,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko,-81.625052,30.237991,,,,,,false,,,1
2023-11-28 01:13:13.000,197931,free,2,Jacksonville,,FL,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko,-81.625052,30.237991,,,,,,false,,,1
2023-11-28 01:13:18.000,70647,free,2,Nags Head,,NC,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-75.606402,35.886943,70648,Ramos,Ellie,F,1543255200000,true,,,1
2023-11-28 01:13:43.000,85886,free,9,Eden Prairie,,MN,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-93.48128,44.878621,85887,Holmes,Alejandro,M,1543255200000,true,,,1
2023-11-28 01:14:16.000,917,paid,3,Dallas,,TX,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-96.840948,32.660862,918,Gonzalez,Oscar,M,1626329741000,true,,,1
2023-11-28 01:14:29.000,489,free,1,Hillsboro,,OR,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-122.98006,45.44016,490,Robinson,Alejandra,F,1660861044000,true,,,1
2023-11-28 01:14:35.000,236006,paid,2,Bensalem,,PA,"""Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-74.938934,40.100591,28585,Adams,Ian,M,1546509483000,true,,,1
2023-11-28 01:14:55.000,237846,paid,2,Willisburg,,KY,"""Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-85.153631,37.835641,68131,Garcia,Ethan,M,1664140892000,true,,,1
2023-11-28 01:15:52.000,197931,free,3,Jacksonville,,FL,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko,-81.625052,30.237991,98946,James,Aiden,M,1685970118000,true,,,1
2023-11-28 01:19:29.000,29575,free,5,Scotts Valley,,CA,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-122.01399,37.067923,29576,Hernandez,Demetrius,M,1689205238000,true,,,1
2023-11-28 01:20:32.000,238923,free,2,Phoenix,,AZ,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-112.057351,33.508316,41063,Martinez,Gabriella,F,1672748186000,true,,,1
2023-11-28 01:20:49.000,188446,free,10,Midway City,,CA,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-117.984872,33.745101,49594,Jones,Olivia,F,1653271838000,true,,,1
2023-11-28 01:20:53.000,74980,free,1,Gresham,,OR,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-122.433565,45.50923,74981,Price,Allison,F,1543255200000,true,,,1
2023-11-28 01:21:10.000,42439,free,2,Lemoore,,CA,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",-119.829463,36.29227,42440,Cunningham,Naomi,F,1543255200000,true,,,1
2023-11-28 01:22:35.000,237127,free,5,Rockville,,MD,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",-77.094562,39.101713,62022,Wilkerson,Trajan,M,1618321423000,true,,,1
2023-11-28 01:22:36.000,40025,paid,19,Eureka,,KS,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,-96.345282,37.866145,40026,Morrison,Charlotte,F,1656153387000,true,,,1
2023-11-28 01:24:18.000,34501,free,1,Altus,,OK,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-99.31594,34.641313,34502,Garcia,David,M,1543255200000,true,,,1
2023-11-28 01:25:06.000,222812,paid,1,Indianapolis,,IN,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-86.29805,39.892946,13831,Conner,Nerissa,F,1543255200000,true,,,1
2023-11-28 01:25:35.000,62077,free,1,Muncie,,IN,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-85.377772,40.271643,62078,Dorsey,Andry,M,1568137330000,true,,,1
2023-11-28 01:26:29.000,216553,free,6,Houston,,TX,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",-95.225601,29.586959,48719,Anderson,Dani,M,1543255200000,true,,,1
2023-11-28 01:26:33.000,240661,free,9,Chicago,,IL,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0,-87.624032,41.844883,66139,Myers,Calista,F,1543255200000,true,,,1
2023-11-28 01:26:45.000,239037,free,5,Mount Washington,,KY,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-85.555239,38.039402,57007,White,Frederic,M,1543255200000,true,,,1
2023-11-28 01:26:54.000,91530,free,2,El Cajon,,CA,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,-116.969721,32.79551,91531,Best,Jaheim,M,1550026853000,true,,,1
2023-11-28 01:27:40.000,234029,paid,27,Oak Lawn,,IL,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,-87.75256,41.713436,69707,Martinez,Carter,M,1543255200000,true,,,1
2023-11-28 01:28:24.000,73022,free,8,Spotsylvania,,VA,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",-77.647788,38.272028,73023,Warren,Ayden,F,1693431670000,true,,,1
2023-11-28 01:28:45.000,223381,free,2,Victoria,,TX,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-96.984711,28.804947,87508,Barber,Jackson,M,1543255200000,true,,,1
2023-11-28 01:29:40.000,133729,free,2,Cookeville,,TN,Mozilla/5.0 (Windows NT 6.1; rv:31.0) Gecko/20100101 Firefox/31.0,-85.433312,36.187107,97512,Hernandez,Carmen,F,1615831778000,true,,,1
2023-11-28 01:30:03.000,241057,free,4,Germantown,,MD,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.10 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.10""",-77.298548,39.130031,18799,Snyder,Leilanny,F,1543255200000,true,,,1
2023-11-28 01:30:31.000,197188,free,3,Itasca,,IL,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:31.0) Gecko/20100101 Firefox/31.0,-88.022774,41.97417,53740,Bowers,Leah,F,1689761132000,true,,,1
2023-11-28 01:30:43.000,74938,free,4,Okeechobee,,FL,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-80.949686,27.145973,74939,Hood,Giovanni,M,1543255200000,true,,,1
2023-11-28 05:09:51.000,223792,free,1,Philadelphia,,PA,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-75.152489,39.935327,,,,,,false,,,5
2023-11-28 01:30:55.000,216438,paid,1,Madisonville,,TN,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",-84.348168,35.50645,89791,Garcia,Annelise,F,1543255200000,true,,,1
2023-11-28 01:32:20.000,69328,free,1,Broken Arrow,,OK,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-95.805771,36.051397,69329,Chapman,Taraji,F,1543255200000,true,,,1
2023-11-28 01:32:38.000,179706,free,3,Sanford,,NC,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:31.0) Gecko/20100101 Firefox/31.0,-79.194199,35.512898,6815,Callahan,Brandon,M,1543255200000,true,,,1
2023-11-28 01:33:25.000,230157,free,2,Chicago,,IL,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-87.756373,41.880084,93712,Roberts,Demetri,M,1608956487000,true,,,1
2023-11-28 01:34:11.000,48251,free,2,Prattville,,AL,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",-86.564904,32.509379,48252,Yang,William,M,1581885781000,true,,,1
2023-11-28 01:35:49.000,237039,free,5,Hamden,,CT,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-72.943431,41.375791,42649,Williams,Diego,M,1543255200000,true,,,1
2023-11-28 01:36:30.000,237936,free,1,Primos,,PA,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.74.9 (KHTML, like Gecko) Version/7.0.2 Safari/537.74.9""",-75.298595,39.923075,29309,Williams,Brandon,M,1559901557000,true,,,1
2023-11-28 01:37:25.000,196083,free,4,Puxico,,MO,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",-90.131465,36.95694,14750,Juarez,Olivia,F,1700067608000,true,,,1
2023-11-28 01:37:26.000,168636,paid,83,Tiffin,,OH,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36""",-83.173911,41.123331,98614,Davis,Harrison,M,1543255200000,true,,,1
2023-11-28 01:37:33.000,228554,free,4,Kansas City,,MO,Mozilla/5.0 (X11; Linux x86_64; rv:31.0) Gecko/20100101 Firefox/31.0,-94.630168,39.214394,99595,Johnson,Kami,F,1543255200000,true,,,1
2023-11-28 01:37:34.000,228554,free,5,Kansas City,,MO,Mozilla/5.0 (X11; Linux x86_64; rv:31.0) Gecko/20100101 Firefox/31.0,-94.630168,39.214394,99595,Johnson,Kami,F,1543255200000,true,,,1
2023-11-28 01:38:43.000,223085,free,5,Pekin,,IL,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:30.0) Gecko/20100101 Firefox/30.0,-89.61832,40.539343,28922,Rodriguez,Natalie,F,1543339420000,true,,,1
2023-11-28 01:41:29.000,236952,paid,2,Grand Rapids,,MI,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-85.637735,42.996477,93317,Price,Aiden,M,1543255200000,true,,,1
2023-11-28 01:41:46.000,13359,free,4,Brooklyn,,NY,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,-73.956649,40.646448,,,,,,false,,,1
2023-11-28 01:42:18.000,238646,free,8,West Hartford,,CT,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-72.758098,41.752304,72232,Lopez,Carter,M,1579012696000,true,,,1
2023-11-28 01:42:37.000,99207,paid,12,Shingletown,,CA,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0,-121.884623,40.511966,99208,Ward,Ariel,F,1543255200000,true,,,1
2023-11-28 01:42:50.000,218900,free,5,Randleman,,NC,"""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53""",-79.802499,35.840737,70772,Wagner,Lars,M,1543255200000,true,,,1
2023-11-28 01:42:56.000,229776,paid,2,Mission Viejo,,CA,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-117.643112,33.606497,97647,Gonzalez,Adriano,M,1599263455000,true,,,1
2023-11-28 01:43:22.000,70095,free,1,Fairfax,,VA,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-77.340466,38.837138,70096,Gilbert,Rahmere,M,1543255200000,true,,,1
2023-11-28 01:45:08.000,58298,paid,1,Normal,,IL,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",-88.958937,40.529083,58299,Martinez,Elizabeth,F,1543255200000,true,,,1
2023-11-28 01:45:34.000,200712,free,1,Baytown,,TX,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-94.970225,29.802438,20839,Chavez,Nicholas,M,1661480029000,true,,,1
2023-11-28 01:45:46.000,241172,paid,1,Oxnard,,CA,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-119.127729,34.150212,45950,Charles,Jake,M,1623157646000,true,,,1
2023-11-28 01:46:03.000,204721,paid,2,Jersey City,,NJ,"""Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-74.071875,40.734924,,,,,,false,,,1
2023-11-28 01:47:11.000,204721,paid,5,Jersey City,,NJ,"""Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-74.071875,40.734924,43052,Dunn,Chase,M,1543255200000,true,,,1
2023-11-28 01:47:33.000,218690,free,5,Warren,,MI,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-83.057986,42.468168,74911,Ellis,Aubrey,F,1543255200000,true,,,1
2023-11-28 01:47:38.000,32821,free,8,Tampa,,FL,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,-82.505665,27.891345,32822,Barnes,Kendall,F,1685016639000,true,,,1
2023-11-28 01:47:45.000,215851,paid,1,Gainesville,,FL,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36""",-82.407808,29.597009,9583,Bass,William,M,1687164834000,true,,,1
2023-11-28 01:48:26.000,232553,free,1,San Juan,,TX,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:31.0) Gecko/20100101 Firefox/31.0,-98.154843,26.167835,2320,Roy,Alexis,F,1543255200000,true,,,1
2023-11-28 01:48:27.000,238552,paid,1,Markham,,IL,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-87.690565,41.5998,46312,Nguyen,Caden,M,1555977554000,true,,,1
2023-11-28 01:48:36.000,213411,free,2,Gordonsville,,VA,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",-78.202164,38.101601,98296,Silva,Kayden,F,1543255200000,true,,,1
2023-11-28 01:48:45.000,237596,paid,1,Tulsa,,OK,"""Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-95.931955,36.019356,38237,Pruitt,Emily,F,1585095472000,true,,,1
2023-11-28 01:49:42.000,226854,paid,1,Chicago,,IL,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",-87.663076,41.99111,,,,,,false,,,1
2023-11-28 01:50:22.000,67150,paid,83,Albuquerque,,NM,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-106.646575,35.081357,67151,Hunt,Brendan,M,1599584812000,true,,,1
2023-11-28 01:51:10.000,43838,free,1,Medford,,MA,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",-71.107673,42.42384,43839,Beard,Justin,M,1543255200000,true,,,1
2023-11-28 01:51:46.000,132942,free,1,San Francisco,,CA,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-122.44295,37.720375,61291,Austin,Harper,F,1543255200000,true,,,1
2023-11-28 01:52:29.000,239666,paid,17,Indian Trail,,NC,"""Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-80.600423,35.11471,26271,Smith,Debby,F,1561864724000,true,,,1
2023-11-28 01:53:13.000,158232,free,5,Lowell,,MA,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-71.295785,42.631849,96453,Chambers,Ella,F,1543255200000,true,,,1
2023-11-28 01:53:22.000,70095,free,7,Fairfax,,VA,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-77.340466,38.837138,70096,Gilbert,Rahmere,M,1543255200000,true,,,1
2023-11-28 01:53:37.000,199571,paid,1,Chicago,,IL,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),-87.711496,41.775868,54095,Hernandez,Reid,M,1543255200000,true,,,1
2023-11-28 01:53:49.000,240443,paid,2,Huntington,,NY,"""Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-73.423641,40.883386,61079,Kennedy,Jackson,M,1543255200000,true,,,1
2023-11-28 01:55:07.000,225379,paid,5,Brooklyn,,NY,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-73.956649,40.646448,82979,Price,Micah,M,1543255200000,true,,,1
2023-11-28 01:55:53.000,76601,free,2,Carrollton,,TX,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-96.896742,33.005262,76602,Cabrera,Gaudencio,M,1543255200000,true,,,1
2023-11-28 01:55:57.000,235322,paid,72,Kansas City,,MO,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-94.585011,38.936041,31151,Grant,Anthony,M,1543255200000,true,,,1
2023-11-28 01:57:41.000,169362,free,1,Carmel,,CA,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-121.849502,36.448672,,,,,,false,,,1
2023-11-28 01:58:03.000,225745,free,2,Sugar Run,,PA,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-76.229986,41.621411,57940,Smith,Samuel,M,1586816398000,true,,,1
2023-11-28 01:58:29.000,241575,free,1,Rio Rico,,AZ,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:31.0) Gecko/20100101 Firefox/31.0,-111.038096,31.490441,31130,Fisher,Xiomara,F,1622169925000,true,,,1
2023-11-28 01:58:45.000,94850,free,5,Santee,,CA,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-116.987842,32.852358,94851,Winters,Jaden,M,1597417726000,true,,,1
2023-11-28 01:59:00.000,241060,free,5,College Station,,TX,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-96.272583,30.561385,55903,Rodriguez,Maia,F,1613088181000,true,,,1
2023-11-28 01:59:33.000,201570,paid,17,Portland,,ME,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14""",-70.288071,43.69413,,,,,,false,,,1
2023-11-28 01:59:52.000,235280,free,6,Cedar Hill,,MO,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",-90.634964,38.352457,35949,Snyder,Noah,M,1543255200000,true,,,1
2023-11-28 02:00:02.000,233165,free,11,Waukesha,,WI,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-88.204676,43.022155,,,,,,false,,,2
2023-11-28 02:00:20.000,201570,paid,21,Portland,,ME,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14""",-70.288071,43.69413,38563,Hill,Jade,F,1689421377000,true,,,2
2023-11-28 02:00:25.000,167249,paid,1,Dunedin,,FL,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-82.78632,28.037553,89418,Acevedo,Shaydon,M,1543255200000,true,,,2
2023-11-28 02:01:01.000,180918,free,5,Houston,,TX,"""Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-95.324221,29.618714,,,,,,false,,,2
2023-11-28 02:01:02.000,180918,free,6,Houston,,TX,"""Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-95.324221,29.618714,,,,,,false,,,2
2023-11-28 02:01:25.000,180918,free,7,Houston,,TX,"""Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-95.324221,29.618714,,,,,,false,,,2
2023-11-28 02:01:26.000,180918,free,8,Houston,,TX,"""Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-95.324221,29.618714,,,,,,false,,,2
2023-11-28 02:03:09.000,218684,paid,2,Bethpage,,TN,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-86.317038,36.514582,49711,Turner,Ethan,M,1543255200000,true,,,2
2023-11-28 02:03:44.000,180918,free,9,Houston,,TX,"""Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-95.324221,29.618714,73213,Martin,Evan,M,1600667689000,true,,,2
2023-11-28 02:04:49.000,236448,free,10,Sealy,,TX,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-96.181158,29.780109,,,,,,false,,,2
2023-11-28 02:04:50.000,236448,free,11,Sealy,,TX,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-96.181158,29.780109,,,,,,false,,,2
2023-11-28 02:04:56.000,236448,free,12,Sealy,,TX,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-96.181158,29.780109,25448,Lewis,Samantha,F,1665138856000,true,,,2
2023-11-28 02:05:15.000,157816,paid,47,Mesa,,AZ,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",-111.635342,33.322324,64114,Martin,Mikael,M,1543255200000,true,,,2
